Episode,Time,Blocks placed,Final Score,,Promedio
934,1.206998348,21,1304,,
935,1.117001057,21,1220,,
936,1.346531868,21,1182,,
937,1.191496849,21,1402,,
938,1.309998751,21,1296,,
939,1.094012737,21,1144,,
940,1.309994459,21,1240,,
941,1.268209219,21,1172,,
942,1.382997274,21,1218,,
943,1.381044626,21,878,,
944,1.431002617,18,874,,
945,1.224452734,21,1302,,
946,1.262999535,21,1232,,
947,1.44554615,21,1222,,
948,1.671513557,21,1168,,
949,1.344007254,21,828,,
950,1.353993177,21,1384,,
951,1.435000658,21,1134,,
952,1.068537235,21,1308,,
953,1.26698637,21,1240,,
954,1.275036335,21,1394,,
955,1.444000721,21,1232,,
956,1.334983349,21,1224,,
957,1.226000309,21,1256,,
958,1.130635738,21,1294,,
959,1.338002443,21,1326,,
960,1.241002083,21,1320,,
961,1.443840742,21,1240,,
962,1.385014534,21,1324,,
963,1.147003889,21,1406,,
964,1.276003361,21,1302,,
965,1.453985691,21,1126,,
966,1.690998077,21,1172,,
967,1.277457714,21,1450,,
968,1.438293695,21,1268,,
969,1.137002707,21,1458,,
970,1.387070417,21,1196,,
971,1.341994762,21,1306,,
972,1.387537956,21,1364,,
973,1.470816135,21,1226,,
974,1.270999432,21,1326,,
975,1.251031399,21,1264,,
976,1.389991283,21,1486,,
977,1.127028942,21,1352,,
978,1.413004637,21,1264,,
979,1.42799449,21,1238,,
980,1.39601326,21,1112,,
981,1.171999693,21,1202,,
982,1.31599617,21,1258,,
983,1.355998278,21,1168,,
984,1.50203371,21,1110,,
985,1.020999193,21,1474,,
986,1.360554934,21,1372,,
987,1.447521925,21,1132,,
988,1.096997261,21,1372,,
989,1.299996376,21,1422,,
990,1.515003443,21,1392,,
991,1.289001465,21,1060,,
992,1.401013613,21,984,,
993,1.146005154,21,1380,,
994,1.242999315,21,1328,,
995,1.307993174,21,1400,,
996,1.309000254,21,1196,,
997,1.273994684,21,1260,,
998,1.429738998,21,1246,,
999,1.217014551,21,1316,,
1000,1.199984789,21,1346,,
1001,1.285000563,21,1482,,
1002,1.286005974,21,1184,,
1003,1.336516142,21,1174,,
1004,1.518669844,21,1272,,
1005,1.218033552,21,1524,,
1006,1.249000311,21,1244,,
1007,1.566998959,21,1054,,
1008,1.301041842,21,1220,,
1009,1.137017012,21,1330,,
1010,1.505050421,21,986,,
1011,1.334971189,21,988,,
1012,1.362518549,21,1210,,
1013,1.165020466,21,1402,,
1014,1.146002293,21,1178,,
1015,1.229000568,21,1100,,
1016,1.288003683,21,1080,,
1017,1.478001595,21,1150,,
1018,1.302541971,21,1324,,
1019,1.465081215,21,1250,,
1020,1.594993353,21,1172,,
1021,1.43900013,21,1040,,
1022,1.476999044,21,1358,,
1023,1.2490623,21,932,,
1024,1.431000471,21,1128,,
1025,1.604543447,21,1156,,
1026,1.259999037,21,1268,,
1027,1.118000031,21,1404,,
1028,1.218996525,21,1248,,
1029,1.737997293,21,1172,,
1030,1.274991989,21,1334,,
1031,1.853023529,21,968,,
1032,1.629992247,21,1144,,
1033,1.173000574,21,1378,,
1034,1.306994438,21,1334,,
1035,1.345733881,21,1188,,
1036,1.182002068,21,1328,,
1037,1.071001291,21,1380,,
1038,1.273992777,21,1330,,
1039,1.457999468,21,1190,,
1040,1.171005964,21,1344,,
1041,1.388998747,21,1304,,
1042,1.265996456,21,1340,,
1043,1.097999096,21,1322,,
1044,1.350993156,21,1306,,
1045,1.389000893,21,1304,,
1046,1.286025524,21,1246,,
1047,1.550000191,21,1334,,
1048,1.229002237,21,1290,,
1049,1.272112131,21,1412,,
1050,1.379823208,21,1334,,
1051,1.496277094,21,1180,,
1052,1.372002602,21,1110,,
1053,1.418994665,21,1184,,
1054,1.135001898,21,1436,,
1055,1.381067038,21,1174,,
1056,1.533002615,21,1100,,
1057,1.568006039,21,1176,,
1058,1.296538353,21,1116,,
1059,1.161997557,21,1422,,
1060,1.569529772,20,928,,
1061,1.328606367,21,1282,,
1062,1.359042406,21,1210,,
1063,1.099050283,21,1348,,
1064,1.382030249,21,1370,,
1065,1.271001339,21,1426,,
1066,1.25100112,21,1354,,
1067,1.086177111,21,1374,,
1068,1.325445175,21,1298,,
1069,1.299515963,21,1270,,
1070,1.414524794,21,934,,
1071,1.168005466,21,1282,,
1072,1.481981277,21,1152,,
1073,1.621554136,21,886,,
1074,1.225982666,21,1284,,
1075,1.337000132,21,1402,,
1076,1.325530529,21,1192,,
1077,1.439997911,21,1466,,
1078,1.589008808,21,1358,,
1079,1.371634722,19,946,,
1080,1.244003773,21,1200,,
1081,1.281002522,21,1438,,
1082,1.469002962,21,1066,,
1083,1.374000788,21,1112,,
1084,1.59253335,21,1064,,
1085,1.118000984,21,1308,,
1086,1.773988008,21,1082,,
1087,1.302993774,21,1238,,
1088,1.374165535,21,874,,
1089,1.220373869,21,1436,,
1090,1.400004864,21,1244,,
1091,1.378993511,21,1138,,
1092,1.41300416,21,1264,,
1093,1.372527122,21,1142,,
1094,1.466617823,21,1088,,
1095,1.222998619,21,1390,,
1096,1.338091612,21,1298,,
1097,1.299004793,21,1414,,
1098,1.197833776,21,1388,,
1099,1.303999901,21,1392,,
1100,1.199015617,21,1434,,
1101,1.115008593,21,1338,,
1102,1.525004387,21,1050,,
1103,1.389033079,21,1424,,
1104,1.503998995,21,1190,,
1105,1.421999693,21,1416,,
1106,1.379001141,21,1222,,
1107,1.454999685,21,1134,,
1108,1.326993704,21,1168,,
1109,1.20822835,21,1370,,
1110,1.276993036,21,1354,,
1111,1.488387346,20,1232,,
1112,1.344080448,21,1226,,
1113,1.473678827,21,1274,,
1114,1.629996538,21,1264,,
1115,1.367997169,21,1144,,
1116,1.255019903,21,1478,,
1117,1.416002274,21,1346,,
1118,1.456073046,21,1264,,
1119,1.127990246,21,1430,,
1120,1.39700985,21,1276,,
1121,1.182299614,21,1436,,
1122,1.401997805,21,1030,,
1123,1.149005651,21,1222,,
1124,1.520000696,20,1006,,
1125,1.412009001,21,1266,,
1126,1.611993551,21,1008,,
1127,1.092545033,21,1196,,
1128,1.256000519,21,1234,,
1129,1.29300189,21,1320,,
1130,1.255999088,21,1268,,
1131,1.363988161,21,976,,
1132,1.672006369,21,946,,
1133,1.434001684,21,1196,,
1134,1.419027328,21,932,,
1135,1.338006258,21,1180,,
1136,0.996002436,21,1462,,
1137,1.152999878,21,1374,,
1138,1.244999409,21,1350,,
1139,1.223008871,21,1336,,
1140,1.242002249,21,1326,,
1141,1.327991009,21,1246,,
1142,1.449002981,21,1216,,
1143,1.473002434,21,1236,,
1144,1.44931674,21,1084,,
1145,1.400998592,21,1200,,
1146,1.176911831,21,1366,,
1147,1.167022467,21,1224,,
1148,1.366003036,21,1362,,
1149,1.350995302,21,1380,,
1150,1.190997362,21,1346,,
1151,1.496987581,20,1008,,
1152,1.242001534,21,1216,,
1153,1.371551037,21,1204,,
1154,1.334997654,21,1252,,
1155,1.325002193,21,1238,,
1156,1.546033621,21,1308,,
1157,1.297999382,21,1176,,
1158,1.270001888,21,1130,,
1159,1.326001167,21,1122,,
1160,1.432041883,20,964,,
1161,1.182671785,21,1418,,
1162,1.439997196,21,1160,,
1163,1.474000692,21,1382,,
1164,1.370530128,21,1416,,
1165,1.295027256,21,1486,,
1166,1.40400219,21,952,,
1167,1.334000111,21,1078,,
1168,1.328998566,21,1170,,
1169,1.354980946,21,1084,,
1170,1.289998293,21,1272,,
1171,1.255088091,21,1312,,
1172,1.485996246,21,1222,,
1173,1.563004494,21,1248,,
1174,1.423793077,21,1220,,
1175,1.293995619,21,1402,,
1176,1.363226414,21,1376,,
1177,1.314998865,21,1300,,
1178,1.352999926,21,996,,
1179,1.213524342,21,1328,,
1180,1.608014345,21,1148,,
1181,1.405998945,21,1318,,
1182,1.027989626,21,1436,,
1183,1.431019783,21,1234,,
1184,1.167004824,21,1330,,
1185,1.172040462,21,1382,,
1186,1.424001455,19,980,,
1187,1.138977289,21,1308,,
1188,1.430992365,21,1228,,
1189,1.15801239,21,1318,,
1190,1.013995647,21,1458,,
1191,1.340004683,21,1210,,
1192,1.133441448,21,1226,,
1193,1.186026335,21,1282,,
1194,1.191994667,21,1414,,
1195,1.372010469,21,1252,,
1196,1.242997169,21,1366,,
1197,1.289996386,21,1260,,
1198,1.251995802,21,1196,,
1199,1.355014801,21,1176,,
1200,1.334988594,21,1190,,
1201,1.337006569,21,1256,,
1202,1.382999182,21,1234,,
1203,1.397366285,21,1326,,
1204,1.100529671,21,1280,,
1205,1.428995371,21,1232,,
1206,1.271995306,21,1294,,
1207,1.478002787,21,1152,,
1208,1.327011824,21,1166,,
1209,1.411996126,21,1166,,
1210,1.372023344,21,1228,,
1211,1.209054947,21,1354,,
1212,1.40801096,21,1310,,
1213,1.230999231,21,1206,,
1214,1.35852623,21,1048,,
1215,1.273994446,21,1272,,
1216,1.384342909,21,1200,,
1217,1.437427282,21,1174,,
1218,1.238488913,21,1346,,
1219,1.377592325,21,1292,,
1220,1.018000364,21,1432,,
1221,1.304985523,21,1178,,
1222,1.405212641,21,1168,,
1223,1.381227732,20,916,,
1224,1.315434456,21,1138,,
1225,1.280884743,21,1170,,
1226,1.144973278,21,1444,,
1227,1.347030878,21,1176,,
1228,1.15000391,21,1246,,
1229,1.408399105,21,1218,,
1230,1.1637218,21,1354,,
1231,1.270415783,21,1274,,
1232,1.114805698,21,1346,,
1233,1.569554329,20,1086,,
1234,1.296551228,21,1334,,
1235,1.421558857,21,1358,,
1236,1.371692657,21,1236,,
1237,1.266384602,21,1268,,
1238,1.118039131,21,1328,,
1239,1.200839996,21,1190,,
1240,1.561555624,21,1374,,
1241,1.37694025,21,1210,,
1242,1.252743244,21,1368,,
1243,1.447018623,21,1228,,
1244,1.325767279,21,1316,,
1245,1.480676413,21,1154,,
1246,1.566801071,21,1134,,
1247,1.49932313,21,1368,,
1248,1.200102568,21,1454,,
1249,1.084708929,21,1438,,
1250,1.349443674,21,1410,,
1251,1.30009985,21,1200,,
1252,1.314162016,21,1200,,
1253,1.452387333,21,1022,,
1254,1.233017445,21,1278,,
1255,1.150091171,21,1274,,
1256,1.406842709,21,1086,,
1257,1.464899778,21,1096,,
1258,1.226942539,21,1276,,
1259,1.490699053,21,1228,,
1260,1.094200611,21,1314,,
1261,1.295396328,21,934,,
1262,1.39621067,21,1116,,
1263,1.420072079,21,1192,,
1264,1.373401642,21,1180,,
1265,1.419106007,21,1102,,
1266,1.661841631,21,1292,,
1267,1.385589361,21,942,,
1268,1.491110086,21,1242,,
1269,1.549038887,21,1092,,
1270,1.008786678,21,1524,,
1271,1.206981421,21,1326,,
1272,1.620170116,21,1158,,
1273,1.38770771,21,1040,,
1274,1.151760101,21,1298,,
1275,1.333079338,21,1216,,
1276,0.9926126,21,1400,,
1277,1.43535471,21,982,,
1278,1.378918648,21,1230,,
1279,1.249214411,21,1352,,
1280,1.352150202,21,1302,,
1281,1.336698055,21,1262,,
1282,1.466687202,21,1136,,
1283,1.201075315,21,1332,,
1284,1.587765455,21,932,,
1285,1.032022953,21,1348,,
1286,1.574116468,21,1144,,
1287,1.139822006,21,1380,,
1288,1.6073277,21,1198,,
1289,1.143882751,21,1334,,
1290,1.270535469,21,1272,,
1291,1.504462004,21,1134,,
1292,1.051151514,21,1296,,
1293,1.249443293,21,1156,,
1294,1.230039835,21,1358,,
1295,1.381268263,21,1060,,
1296,1.496435881,21,1192,,
1297,1.355823278,21,1222,,
1298,1.170457125,21,1392,,
1299,1.477236986,21,1064,,
1300,1.471718311,21,1212,,
1301,1.169951439,21,1410,,
1302,1.47013092,21,1268,,
1303,1.131970644,21,1272,,
1304,1.295669794,21,1484,,
1305,1.359353781,21,1094,,
1306,1.275026321,21,1260,,
1307,1.379713774,21,1246,,
1308,1.223995924,21,1270,,
1309,1.374555588,21,1300,,
1310,1.18403554,21,1098,,
1311,1.288218975,21,1216,,
1312,1.186553955,21,1290,,
1313,1.368804932,21,1316,,
1314,1.323815584,21,1272,,
1315,1.251197338,21,1326,,
1316,1.358359575,21,1292,,
1317,1.367015362,21,1192,,
1318,1.169007778,21,1456,,
1319,1.20199132,21,1082,,
1320,1.284823656,21,1288,,
1321,1.221190691,21,1392,,
1322,1.350940704,21,1322,,
1323,1.35051918,21,1274,,
1324,1.349028826,21,1370,,
1325,1.223583698,21,1422,,
1326,1.347539902,21,1204,,
1327,1.193184614,21,1300,,
1328,1.332134247,21,1278,,
1329,1.346530437,21,1290,,
1330,1.45501709,21,1196,,
1331,1.227982283,21,1248,,
1332,1.017548084,21,1420,,
1333,1.602793932,21,1104,,
1334,1.179532766,21,1254,,
1335,1.448116541,21,1292,,
1336,1.418488503,21,1378,,
1337,1.319454908,21,1384,,
1338,1.231814384,21,1290,,
1339,1.207987785,21,1226,,
1340,1.277235985,21,1266,,
1341,1.462274313,21,1252,,
1342,1.267443895,21,1198,,
1343,1.069851398,21,1426,,
1344,1.529970884,21,1170,,
1345,1.480835438,21,1202,,
1346,1.084953547,21,1336,,
1347,1.153674364,21,1146,,
1348,1.349384069,21,1214,,
1349,1.434531212,21,1098,,
1350,1.425616026,21,1308,,
1351,1.275007248,21,1258,,
1352,1.337815285,21,1174,,
1353,1.117297888,21,1288,,
1354,1.154024124,21,1284,,
1355,1.432880402,21,1016,,
1356,1.534146786,21,1148,,
1357,1.067619324,21,1356,,
1358,1.669772148,20,934,,
1359,1.304419279,21,1420,,
1360,1.382552624,21,1294,,
1361,1.393084049,21,1358,,
1362,1.314140797,21,1306,,
1363,1.295763254,21,1230,,
1364,1.153944016,21,1544,,
1365,1.069000959,21,1392,,
1366,1.241602421,21,1266,,
1367,1.524677753,21,1122,,
1368,1.398951292,21,1240,,
1369,1.331353426,21,1360,,
1370,1.289745808,21,1318,,
1371,1.364878178,21,1260,,
1372,1.370280743,21,980,,
1373,1.300987005,21,1262,,
1374,1.2387712,21,1244,,
1375,1.267099857,21,1130,,
1376,1.30349803,21,1164,,
1377,1.348319292,21,1366,,
1378,1.101880074,21,1314,,
1379,1.263472795,21,1334,,
1380,1.620969772,21,1236,,
1381,1.412151814,21,1354,,
1382,1.503869295,21,1286,,
1383,1.198974133,21,1274,,
1384,1.02465868,21,1428,,
1385,1.253163576,21,1320,,
1386,1.229901075,21,1118,,
1387,1.296125412,21,1182,,
1388,1.346858263,21,1106,,
1389,1.406052113,19,1078,,
1390,1.532289982,19,850,,
1391,1.561844587,21,1102,,
1392,1.676205158,20,882,,
1393,1.249479055,21,1244,,
1394,1.389538765,21,1126,,
1395,1.166879892,21,1222,,
1396,1.036807537,21,1372,,
1397,1.342997313,21,1490,,
1398,1.290928125,21,1286,,
1399,1.166012526,21,1300,,
1400,1.263024092,21,1442,,
1401,1.44899416,21,1162,,
1402,1.431041718,21,1138,,
1403,1.192970514,21,1208,,
1404,1.079999924,21,1258,,
1405,1.329993486,21,1132,,
1406,1.21800375,21,1258,,
1407,1.619011402,21,1090,,
1408,1.2375319,21,1290,,
1409,1.381472111,21,1246,,
1410,1.40042758,21,1328,,
1411,1.208000898,21,1172,,
1412,1.544995785,21,978,,
1413,1.440993547,21,1152,,
1414,1.449993134,21,1094,,
1415,1.20896244,21,1236,,
1416,1.3091712,21,1200,,
1417,1.409981966,21,1262,,
1418,1.264260054,21,1082,,
1419,1.260329247,21,1322,,
1420,1.445478916,21,1254,,
1421,1.262423515,21,1408,,
1422,1.066410542,21,1368,,
1423,1.374964476,21,1472,,
1424,1.244712353,21,1262,,
1425,1.15063715,21,1384,,
1426,1.376367331,21,1280,,
1427,1.518104076,21,1046,,
1428,1.262126923,21,1224,,
1429,1.465364218,21,1172,,
1430,1.551594257,21,1088,,
1431,1.464797735,20,970,,
1432,1.255059004,21,1272,,
1433,1.344973803,21,1386,,
1434,1.555871248,21,1066,,
1435,1.374013901,20,882,,
1436,1.131783247,21,1410,,
1437,1.166804314,21,1422,,
1438,1.489831448,21,1382,,
1439,1.348819256,21,1146,,
1440,1.217801332,21,1306,,
1441,1.292976141,21,1202,,
1442,1.34566021,21,1150,,
1443,1.656659842,21,1078,,
1444,1.508832455,21,1292,,
1445,1.194643974,21,1258,,
1446,1.258995533,21,1352,,
1447,1.291181564,21,1292,,
1448,1.111038446,21,1216,,
1449,1.335958719,21,1182,,
1450,1.407070398,19,960,,
1451,1.395445108,21,1114,,
1452,1.216184616,21,1428,,
1453,1.589878321,20,804,,
1454,1.210894585,21,1326,,
1455,1.374928236,21,1308,,
1456,1.465937376,21,1148,,
1457,1.336262941,21,1292,,
1458,1.30379343,18,826,,
1459,1.255084991,21,1440,,
1460,1.278256416,21,1252,,
1461,1.391211033,21,1380,,
1462,1.241800785,21,1212,,
1463,1.084717035,21,1216,,
1464,1.275429964,21,1234,,
1465,1.397552967,21,1256,,
1466,1.194420099,21,1278,,
1467,1.238845348,21,1210,,
1468,1.201994419,21,1298,,
1469,1.44282198,21,1104,,
1470,1.076052904,21,1448,,
1471,1.338398695,21,1356,,
1472,1.50272584,21,1152,,
1473,1.343925714,21,1224,,
1474,1.074956894,21,1434,,
1475,1.342419147,21,1236,,
1476,1.193678379,21,1280,,
1477,1.357877493,19,1080,,
1478,1.552810192,21,1114,,
1479,1.187844753,21,1368,,
1480,1.081816673,21,1412,,
1481,1.482313395,21,1164,,
1482,1.327129602,21,1234,,
1483,1.476155281,21,1108,,
1484,1.04791069,21,1410,,
1485,1.250976086,21,1492,,
1486,1.351663589,21,1406,,
1487,1.335980892,21,1274,,
1488,1.442445278,21,1298,,
1489,1.583176374,21,1186,,
1490,1.493971825,21,1172,,
1491,1.339561939,21,1132,,
1492,1.331699848,21,1144,,
1493,1.188993216,21,1156,,
1494,1.13978529,21,1382,,
1495,1.029101133,21,1444,,
1496,1.445533276,21,1128,,
1497,1.208431244,21,1346,,
1498,1.537326336,21,1140,,
1499,1.340704679,21,1210,,
1500,1.214965343,21,1300,,
1501,1.245161533,21,1236,,
1502,1.475550652,21,1168,,
1503,1.382513046,21,1086,,
1504,1.141911268,21,1326,,
1505,1.140135288,21,1274,,
1506,1.432555914,21,1126,,
1507,1.247165918,21,1192,,
1508,1.639044046,21,1260,,
1509,1.309999704,21,1242,,
1510,1.465839624,21,1196,,
1511,1.497952461,21,1250,,
1512,1.271160126,21,1182,,
1513,1.232394457,21,1270,,
1514,1.334471226,21,1254,,
1515,1.267955065,21,1264,,
1516,1.603915215,19,946,,
1517,1.324258089,21,1138,,
1518,1.003518105,21,1272,,
1519,1.344200373,20,1040,,
1520,1.249771595,21,1410,,
1521,1.50888133,21,1172,,
1522,1.178451061,21,1294,,
1523,1.134095669,21,1258,,
1524,1.682856321,21,1052,,
1525,1.370987415,21,1260,,
1526,1.185753107,21,1354,,
1527,1.281910896,21,1264,,
1528,1.359997511,21,1166,,
1529,1.464136362,21,1128,,
1530,1.389463902,21,1176,,
1531,1.694053411,21,1042,,
1532,1.191140413,21,1192,,
1533,1.43070364,21,1386,,
1534,1.569322109,21,1144,,
1535,1.589285374,21,1216,,
1536,1.397149563,21,1288,,
1537,1.052377224,21,1386,,
1538,1.203398705,21,1262,,
1539,1.299382925,21,1518,,
1540,1.21759367,21,1384,,
1541,1.266125441,21,1202,,
1542,1.213973761,21,1256,,
1543,1.284620523,21,1360,,
1544,1.265101194,21,1200,,
1545,1.089986086,21,1384,,
1546,1.259233475,21,1252,,
1547,1.004704714,21,1374,,
1548,1.355103254,21,1316,,
1549,1.512299299,21,916,,
1550,1.218093634,21,1280,,
1551,1.144896984,21,1396,,
1552,1.31888628,21,1282,,
1553,1.060944319,21,1508,,
1554,1.360721827,21,1158,,
1555,1.122768402,21,1326,,
1556,1.268399954,21,1190,,
1557,1.227009773,21,1282,,
1558,1.283001423,21,1178,,
1559,1.305030346,21,1184,,
1560,1.384790659,21,1338,,
1561,1.339777231,21,1284,,
1562,1.139514208,21,1262,,
1563,1.213213444,21,1234,,
1564,1.3268435,21,1328,,
1565,1.356775045,21,1242,,
1566,1.267464876,21,1266,,
1567,1.339425325,21,1404,,
1568,1.199752331,21,1454,,
1569,1.202906847,21,1244,,
1570,1.381565809,21,1022,,
1571,1.135345221,21,1264,,
1572,1.446904898,21,1018,,
1573,1.378239393,21,1264,,
1574,1.002397776,21,1376,,
1575,1.421403408,21,1234,,
1576,1.390786886,21,1100,,
1577,1.214078426,21,1240,,
1578,1.424171448,21,1516,,
1579,1.533978939,20,1130,,
1580,1.463852406,21,1222,,
1581,1.048029661,21,1246,,
1582,1.3490026,21,1306,,
1583,1.356705189,21,1098,,
1584,1.31029129,21,1288,,
1585,1.368912458,21,1236,,
1586,1.225420237,21,1238,,
1587,1.302903175,15,820,,
1588,1.188369513,21,1408,,
1589,1.352971077,21,1290,,
1590,1.23203516,21,1352,,
1591,0.985557556,21,1504,,
1592,1.475988626,21,1050,,
1593,1.543683529,21,1162,,
1594,1.367975473,21,1242,,
1595,1.380433798,21,1084,,
1596,1.27718997,21,1358,,
1597,1.549817801,20,898,,
1598,1.187516451,21,1444,,
1599,1.314570904,21,1170,,
1600,1.348328829,21,1144,,
1601,1.153772831,21,1244,,
1602,1.185485363,21,1342,,
1603,1.472491264,21,1196,,
1604,1.347593069,21,1226,,
1605,1.067160845,21,1372,,
1606,1.353533506,21,1322,,
1607,1.615878105,21,1268,,
1608,1.598883867,21,1096,,
1609,1.136913061,21,1258,,
1610,1.166934729,21,1284,,
1611,1.367598772,21,1166,,
1612,1.242880106,21,1364,,
1613,1.154088736,21,1386,,
1614,1.512896299,21,1016,,
1615,1.109003067,21,1400,,
1616,1.3580091,21,1366,,
1617,1.293341875,21,1264,,
1618,1.601350069,21,1194,,
1619,1.56107378,21,1166,,
1620,1.217936277,21,1192,,
1621,1.558018684,21,896,,
1622,1.202764034,21,1296,,
1623,1.323855639,21,1412,,
1624,1.447347403,21,944,,
1625,1.08578968,21,1508,,
1626,1.190301895,21,1398,,
1627,1.236011028,21,1292,,
1628,1.515019417,21,996,,
1629,1.472750902,21,1212,,
1630,1.36805582,21,1374,,
1631,1.420147419,21,1142,,
1632,1.331067801,21,1322,,
1633,1.133193493,21,1538,,
1634,1.215902805,21,1244,,
1635,1.536176205,21,1074,,
1636,1.35774231,21,1048,,
1637,1.130347013,21,1376,,
1638,1.530562639,21,980,,
1639,1.301572323,21,1328,,
1640,1.438653469,18,916,,
1641,1.201204538,21,1342,,
1642,1.303225994,21,1384,,
1643,1.318619251,21,1176,,
1644,1.16836834,21,1156,,
1645,1.39901495,21,1066,,
1646,1.484885931,21,1096,,
1647,1.365106106,21,1234,,
1648,1.288468122,21,1238,,
1649,1.073921204,21,1396,,
1650,1.383763313,21,1280,,
1651,1.11499548,21,1470,,
1652,1.284726858,21,1428,,
1653,1.276882648,21,1140,,
1654,1.2970469,21,1060,,
1655,1.393009901,21,1328,,
1656,1.470993042,21,1108,,
1657,1.370922089,21,1454,,
1658,1.384900093,21,1080,,
1659,1.225804806,21,1256,,
1660,1.518111706,20,954,,
1661,1.164975166,21,1310,,
1662,1.499952078,21,1088,,
1663,1.301401615,21,1406,,
1664,1.233819962,21,1482,,
1665,1.130482197,21,1334,,
1666,1.417896748,21,1352,,
1667,1.263620853,20,1054,,
1668,1.4889853,21,1346,,
1669,1.514997721,21,1162,,
1670,1.583226919,21,1186,,
1671,1.156908274,21,1232,,
1672,1.29465127,21,1166,,
1673,1.142837048,21,1288,,
1674,1.463979006,21,1212,,
1675,1.379607201,21,1302,,
1676,1.315263987,21,1114,,
1677,1.235661745,21,1384,,
1678,1.167257786,21,1460,,
1679,1.48367691,21,1130,,
1680,1.240071058,21,1388,,
1681,1.396064043,21,1042,,
1682,1.572858334,21,1340,,
1683,1.196472883,21,1214,,
1684,1.269427776,21,1206,,
1685,1.405421257,21,1090,,
1686,1.198806047,21,1376,,
1687,1.302021503,21,1416,,
1688,1.301561117,21,1256,,
1689,1.315984726,21,1116,,
1690,1.511906862,21,1322,,
1691,0.978511333,21,1424,,
1692,1.283459187,21,1234,,
1693,1.134228468,21,1284,,
1694,1.354684353,21,1198,,
1695,1.364826679,21,1020,,
1696,1.382832289,21,1248,,
1697,1.297023773,18,774,,
1698,1.348630428,21,1086,,
1699,1.51643157,21,1150,,
1700,1.236353159,21,1378,,
1701,1.524139404,21,1164,,
1702,1.343693972,21,916,,
1703,1.218839407,21,1300,,
1704,1.364134073,21,1062,,
1705,1.706263542,21,1226,,
1706,1.134950161,21,1286,,
1707,1.405286789,21,1252,,
1708,1.240176678,21,1352,,
1709,1.401500702,21,1236,,
1710,1.275092363,21,1348,,
1711,1.241927385,21,1388,,
1712,1.581213951,21,1328,,
1713,1.236611366,21,1406,,
1714,1.449044466,21,1248,,
1715,1.485947371,21,1116,,
1716,1.315700054,21,1094,,
1717,1.617270947,21,1132,,
1718,1.381878853,21,1162,,
1719,1.43286252,21,1212,,
1720,1.308092356,21,1258,,
1721,1.104079962,21,1404,,
1722,1.010050774,21,1374,,
1723,1.29891634,21,1276,,
1724,1.137002707,21,1418,,
1725,1.116916895,21,1428,,
1726,1.424609423,21,1270,,
1727,1.24856329,21,1358,,
1728,1.372078896,21,1206,,
1729,1.232138395,21,1274,,
1730,1.535403013,21,1164,,
1731,1.436364889,21,1256,,
1732,1.421215534,21,1146,,
1733,1.603946686,21,1000,,
1734,1.332863569,21,1338,,
1735,1.414917469,21,1190,,
1736,1.253795147,21,1404,,
1737,1.35098052,21,1268,,
1738,1.141865492,21,1276,,
1739,1.370975018,21,1042,,
1740,1.07981348,21,1490,,
1741,1.506134033,21,1162,,
1742,1.395176649,21,1346,,
1743,1.06812191,21,1464,,
1744,1.504334211,21,1218,,
1745,1.29649806,21,1190,,
1746,1.385189056,21,1224,,
1747,1.396536112,21,1444,,
1748,1.248377323,21,1402,,
1749,1.475548506,21,1122,,
1750,1.255234241,21,1304,,
1751,1.182960033,21,1208,,
1752,1.399975061,21,1276,,
1753,1.156492472,21,1374,,
1754,1.365884542,21,1412,,
1755,1.255397797,21,1466,,
1756,1.156099319,21,1258,,
1757,1.166240215,21,1480,,
1758,1.182576418,21,1336,,
1759,1.558532953,21,1050,,
1760,1.27853179,21,1392,,
1761,1.553935528,21,1148,,
1762,1.328105927,21,1130,,
1763,1.257020473,21,1446,,
1764,1.451981544,21,1352,,
1765,1.150178432,21,1252,,
1766,1.329428434,21,978,,
1767,1.585508108,21,880,,
1768,1.407989264,21,1228,,
1769,1.308414698,21,1304,,
1770,1.516582012,21,1406,,
1771,1.332802057,21,1336,,
1772,1.460306644,21,932,,
1773,1.163814783,21,1456,,
1774,1.261369228,21,1318,,
1775,1.147144318,21,1354,,
1776,1.27212429,21,1250,,
1777,1.531100273,18,706,,
1778,1.49331212,21,1328,,
1779,1.223531485,21,1362,,
1780,1.455415726,21,1080,,
1781,1.419337511,21,1032,,
1782,1.241971493,19,952,,
1783,1.345154762,21,1174,,
1784,1.217865229,21,1310,,
1785,1.234804869,21,1294,,
1786,1.620686293,21,906,,
1787,1.182198763,21,1386,,
1788,1.285810709,21,1218,,
1789,1.400331259,21,1374,,
1790,1.384037256,21,1194,,
1791,1.329083681,21,1426,,
1792,1.267006874,21,1178,,
1793,1.26577425,21,1394,,
1794,1.538855076,21,1392,,
1795,1.192624331,21,1218,,
1796,1.203186035,21,1378,,
1797,1.287158966,21,1196,,
1798,1.231217861,21,1278,,
1799,1.32041049,21,1448,,
1800,1.384979486,21,972,,
1801,1.165991545,21,1340,,
1802,1.398536205,21,1338,,
1803,1.498229265,21,1096,,
1804,1.427337885,21,1032,,
1805,1.448766947,21,1128,,
1806,1.402496815,21,1368,,
1807,1.335513353,21,1076,,
1808,1.216899157,21,1274,,
1809,1.087510824,21,1458,,
1810,1.333036423,21,1174,,
1811,1.23542285,21,1350,,
1812,1.682222605,21,1054,,
1813,1.240952253,21,1482,,
